id,AIFM1,BCLAF1,BDP1,CENPH (64946),CENPI (2491),CTPS1 (1503),FAM50A (9130),FDPS (2224),GAGE2A (729447),GEMIN8 (54960),GJA3 (2700),KDM2A (22992),KIF4A (24137),KLC2 (64837),LAS1L (81887),MBTPS2 (51360),MED12 (9968),MED14 (9282),POLA1 (5422),PSMC1 (5700),RBMX2 (51634),RPL39 (6170),SGF29 (112869),SIN3A (25942),SNAP23 (8773),STIL (6491),TEX10 (54881),TGS1 (96764)
ACH-000928,NA,-0.676366874,-1.16438647,-0.555481218,NA,-1.059734593,NA,-0.97461272,NA,NA,-0.616531183,-1.319754735,NA,-0.989146421,NA,NA,NA,NA,NA,-0.89465639,NA,NA,-0.702458459,-0.956073708,-0.904533107,-0.575632885,-0.639491331,-0.654907003
ACH-000929,-1.051405623,-0.631295073,-0.48714207,-0.838293238,-0.577441025,-1.154751969,-0.287019686,-0.604058373,-0.786861094,-1.200730491,-0.640197532,-0.637051518,-1.314615071,-0.819192102,-0.762221224,-0.972360516,-0.765899125,-1.081289095,-0.978155504,-0.782001765,-0.586847493,-0.366823187,-1.272381234,-0.937949491,-1.214641248,-0.692423302,-0.899507789,-0.977453362
ACH-000932,-0.813098499,-0.922406485,-0.78578793,-0.745934852,-0.607714218,-0.997188883,-1.129221092,-0.697141709,-0.821776054,-0.801098356,-0.659819662,-0.774642784,-0.636171342,-0.801677871,-1.018432001,-0.604613456,-0.759976423,-1.214696363,-1.082786954,-0.708071684,-0.846059237,-0.656731343,-0.62759834,-0.713824417,-1.221119985,-0.984383692,-0.741415652,-0.644356338
ACH-000935,-1.230643815,-0.611387961,-1.320829258,-0.757839159,-0.564290626,-0.59074042,-1.273112495,-1.018557036,-0.812899719,-0.832524759,-0.515238445,-0.904012195,-1.086141075,-1.066563354,-1.127824005,-1.326380002,-0.750355412,-0.779993315,-0.843214914,-0.685967485,-0.958710491,-0.899001982,-0.820253468,-0.967210639,-0.092921996,-0.882325386,-0.78391752,-0.761919845
ACH-000936,-0.484056784,-0.554714911,-0.707455739,-0.666128077,-0.807438714,-1.313044671,-0.409354375,-0.799086988,-0.852898682,-0.809810314,-0.589030895,-1.013879941,-0.65491936,-0.794207202,-1.043625813,-0.682616224,-0.886993692,-0.88839146,-0.867517585,-0.705803949,-0.901684438,-0.631222178,-1.061333749,-0.842557318,-1.064919194,-0.682495944,-0.645528638,-0.820363037
ACH-000937,-0.953361127,-0.501440372,-0.647740729,-0.751468875,-0.748123626,-1.828319426,-0.42752489,-0.913582712,-0.762367388,-0.803783421,-1.042494858,-0.518010537,-1.056467014,-0.950899211,-0.927216433,-1.272973025,-0.399392919,-0.984816791,-1.056210813,-0.888896809,-1.119404136,-0.71162457,-0.609982952,-0.766545143,-0.164102523,-0.660540081,-0.548509465,-0.638469156
ACH-000938,-0.907065301,-0.878005864,-0.776586565,-0.699572956,-0.756178535,-1.248605251,-1.439009331,-0.831204309,-0.847232058,-0.611106481,-0.599625026,-0.89890282,-0.860764783,-0.677647823,-1.250553051,-0.970342493,-1.329078199,-0.930682563,-1.07002642,-0.782916077,-0.834575613,-0.844354297,-1.345047082,-0.900812283,-0.822689326,-0.646715347,-0.719814247,-0.700672673
ACH-000939,-0.729811411,-0.600030166,-0.141661039,-0.44353809,-0.636277874,-0.456449715,-0.36775588,-0.594508368,-0.792088208,-0.775311373,-0.691132231,-0.6383433,-1.114437656,-0.726426069,-0.711076315,-0.526986189,0.047432576,-0.427881473,-1.003100969,-0.637439783,-0.991965555,-0.560758276,-0.174724933,-0.752365942,-0.910106529,-0.802407477,-0.421084973,-0.853481726
ACH-000941,NA,-0.745595548,-1.001936557,-0.779118525,NA,-0.356010148,NA,-0.76324199,NA,NA,-0.585978043,-1.037231164,NA,-0.897664858,NA,NA,NA,NA,NA,-0.723318878,NA,NA,-0.49520024,-1.003754985,-0.90538151,-0.835000672,-0.587440329,-0.566479795
ACH-000943,-0.956811921,-0.619655449,-0.995481639,-0.785942822,-0.849901142,-0.704806968,-1.177315429,-0.45026063,-0.728533179,-0.583845187,-0.693620189,-0.46195583,-0.62191398,-0.741336072,-1.139376585,-1.129739842,-0.70825339,-1.003432902,-0.83150315,-0.377910123,-0.906581952,-0.754309024,-0.786019769,-0.820366138,-0.675858542,-0.627110274,-0.569579658,-0.795288418
ACH-000946,-0.573450037,-0.834928298,-0.946893395,-1.003500206,-0.888453275,-1.060564801,-1.201897062,-1.002973881,-0.822617761,-0.684924732,-0.732952425,-0.873428044,-0.941796767,-0.884384563,-0.943952257,-0.9632643,-0.633624662,-0.800630713,-0.825999476,-0.936241964,-0.889157306,-0.720320901,-0.441593248,-0.937069705,-0.976608007,-0.876904085,-0.813986999,-0.697421829
ACH-000947,-1.15053362,-0.745653641,-0.788481247,-0.925200089,-0.738630898,-0.564308361,-0.430071653,-0.390735528,-0.814295465,-0.850166934,-0.801056675,-0.758183793,-0.614885053,-0.865044192,-0.995232614,-0.495435203,-0.731049327,-1.02150638,-0.970965783,-0.698295167,-0.601422884,-0.854253814,-0.876157893,-0.799639726,-0.641290995,-0.976803552,-1.130051991,-0.856130531
ACH-000948,-0.762197391,-0.725504337,-0.597476087,-0.7215705,-0.88935963,-1.092024972,-1.295091262,-0.883352741,-0.714044043,-0.953463467,-0.82102667,-0.944410971,-0.568794821,-0.875934812,-1.056587004,-0.814377634,-0.697401742,-1.085088185,-0.897232808,-0.682170536,-0.80998348,-0.887947635,-0.486773256,-0.849560474,-1.202745612,-0.926512496,-1.053603163,-1.093810289
ACH-000950,-0.869130659,-0.967486446,-0.799786083,-0.897545995,-0.710769339,-0.665358508,-1.360449701,-0.913859533,-0.9593658,-1.15150569,-0.89673645,-0.911070696,-1.139748654,-0.784396668,-1.214435713,-0.879801715,-0.63736712,-0.928134579,-0.583604394,-0.60258302,-1.036934528,-1.099728885,-0.607650828,-0.832659741,-0.8206633,-0.824118906,-0.947449572,-0.600283957
ACH-000953,-0.476298414,-0.961433974,-0.531804751,-0.78136387,-0.789471669,-1.903834682,-1.357210791,-1.336916608,-0.694790516,-0.687592909,-1.082005803,-0.4607515,-0.537629877,-0.924986158,-0.87808959,-1.347334248,-1.062204847,-0.91709982,-1.207711802,-0.770015162,-0.980026988,-0.546533403,-0.843348518,-0.903886032,-1.232349297,-0.523752949,-0.545093271,-1.339478306
ACH-000957,-0.65253637,-1.023842294,-0.917798344,-0.853970314,-0.655362502,-1.11345045,-0.151365314,-0.520990952,-0.788674543,-0.969132298,-0.750223418,-0.702665896,-0.619625566,-0.808848809,-0.775535497,-1.204077199,-0.936795063,-0.949006296,-1.001576984,-0.810063721,-0.757205128,-0.808869723,-0.788759594,-0.91941319,-1.081749689,-0.939880014,-0.945302701,-0.866912191
ACH-000958,-0.793282754,-1.08019489,-0.636744109,-0.944477163,-0.657810921,-1.003714904,-1.129679483,-0.715814826,-0.897777382,-0.825275556,-0.749681267,-0.540140581,-0.451351188,-0.941331476,-1.259684626,-1.000372309,-0.589151177,-0.859302532,-0.860962428,-0.720482041,-0.909219518,-1.176607823,-0.916355317,-0.996296574,-0.818670404,-0.975992448,-0.911240415,-0.510400093
ACH-000960,NA,-0.58312685,-0.526038401,-0.608408905,NA,-1.43807309,NA,-0.308343784,NA,NA,-1.031426668,-0.756960144,NA,-0.769318567,NA,NA,NA,NA,NA,-0.808780025,NA,NA,-0.661233191,-0.968945514,-1.24910056,-0.653137981,-0.584463427,-0.686531613
ACH-000963,-0.903367626,-0.746426261,-0.286551595,-0.808499797,-0.662246874,-0.820265512,-0.520478679,-0.991405651,-0.80764206,-0.966332807,-1.128272862,-0.815727933,-0.773879329,-0.886205454,-0.850754476,-1.0921677,-0.578176624,-1.007127661,-0.787483261,-0.515997485,-1.210070091,-0.781364402,-0.828530744,-0.683948158,-1.367323571,-1.456870464,-1.096100187,-0.637952957
ACH-000965,-0.811956837,-0.360033605,-1.055010345,-0.839975655,-0.827169062,-0.684805019,-1.134653444,-0.786878732,-0.819778944,-0.442922324,-0.619302367,-1.026344717,-0.293775362,-0.843734937,-0.69245388,-0.944540634,-0.589196304,-0.799404032,-0.927671712,-1.009935225,-0.89574653,-0.753852029,-0.273984015,-0.786617695,-0.982979961,-0.747257502,-0.723606776,-0.674032064
ACH-000968,-0.926242078,-0.729247699,-0.655404272,-0.553266267,-0.65985629,-0.325315015,-0.300510019,-0.624081834,-0.712971012,-0.739826307,-0.61978672,-1.036981395,-1.201322928,-0.83586153,-1.025032498,-0.971527497,-0.922895226,-0.96576147,-0.874997573,-0.648680644,-0.620603004,-0.90324938,-1.025717555,-0.885526707,-0.010238232,-1.023220936,-0.813778624,-0.798748614
ACH-000969,-0.499441807,-0.827800229,-1.133669361,-0.981506333,-0.879582093,-1.234398882,-1.072059994,-0.816368993,-0.853900323,-0.70688627,-0.71534848,-0.655426705,-0.158138159,-0.747323631,-0.843604891,-1.18445086,-0.839985588,-1.135827947,-1.070050443,-0.960790006,-1.045231338,-0.849356495,-0.662889585,-0.827352071,-1.337434525,-0.621282252,-0.778693054,-0.542169224
ACH-000973,-0.849879668,-0.648724202,-0.721621302,-0.728844189,-0.625688619,-1.202536596,-0.511009143,-0.612650871,-0.708485552,-0.463203917,-0.865509219,-0.566209425,-1.202177083,-0.891250231,-0.816667112,-1.108469372,-0.248777559,-0.81202994,-0.930266895,-0.761200852,-0.90516495,-0.835960676,-0.661569343,-0.858206574,-0.384257708,-0.906253652,-0.799058128,-0.71365191
ACH-000974,-0.664804264,-0.748485911,-1.019272612,-0.831273446,-0.679084482,-0.596022954,-1.307577975,-0.657122277,-0.808368732,-0.786365984,-0.726072136,-0.479942728,-0.203470578,-0.700268755,-1.1372816,-0.614276771,-0.562940901,-0.778986953,-0.851990353,-0.968383605,-0.970430793,-0.792670981,-0.826687476,-0.950444651,-0.535250387,-0.608829981,-0.768860233,-0.632693813
ACH-000975,-1.29129905,-0.542099404,-0.972911945,-0.731532153,-0.757407834,-1.379330582,-0.398933413,-1.002917834,-0.738830843,-0.820793831,-0.658684775,-0.842374106,-0.412092917,-0.887358629,-0.8738995,-0.966032136,-0.544898377,-0.820731533,-1.056073731,-0.705463886,-1.110276118,-0.891159729,-0.524908473,-0.757462922,-1.390153198,-0.731877281,-0.634645336,-0.552248403
ACH-000976,-0.338952362,-0.83502083,-0.481961043,-0.70905619,-0.75932434,-1.09174527,-0.603876726,-1.235477844,-0.818655645,-0.905241134,-0.654971026,-0.722095382,-1.58061603,-0.741341703,-1.013751074,-1.339287387,-1.111490565,-0.741323689,-0.893326702,-0.790974831,-0.736162792,-0.794872364,-1.010616475,-0.790909681,-1.233319964,-1.117978127,-0.872020166,-0.718019817
ACH-000978,-0.878365301,-0.86348425,-1.526056808,-0.53964544,-1.096104773,-0.352892552,-1.536273361,-0.62341879,-0.908731008,-0.727685086,-0.565489552,-1.11856783,-1.635510184,-0.65412273,-1.446114803,-0.650478391,-0.797456773,-0.414401309,-0.861852065,-0.671705329,-0.902952869,-0.6194592,-0.786232437,-0.763585878,-0.62604836,-1.014181291,-0.49858323,-1.45416401
ACH-000980,-0.537859238,-0.640307581,-0.549141235,-0.807880547,-0.622791905,-0.740931263,-0.302145102,-0.696220487,-0.675196551,-0.675643311,-0.728672708,-1.030061661,-0.564899651,-0.735164658,-0.770157411,-0.812530928,-0.27199581,-0.832762685,-0.72335849,-0.933339156,-0.794472719,-0.630886476,-0.70648098,-0.454293566,-0.141025275,-0.941235309,-0.867928447,-0.763874941
ACH-000983,-1.163163233,-0.697154755,-0.814470926,-0.730326696,-0.726009012,-1.084141877,-1.118101526,-0.965575108,-0.899497718,-0.671227878,-0.816511111,-0.805629496,-0.999914655,-0.893655969,-1.009903732,-1.146070483,-0.850492454,-1.123182416,-0.996413458,-0.821382796,-0.965556212,-0.902909019,-1.258055974,-0.793314699,-1.184487626,-0.5665262,-0.765169357,-0.509326971
ACH-000984,-0.942691619,-1.044537017,-1.142765524,-0.932838059,-0.91083093,-0.761097063,-1.449663975,-0.809442542,-0.800216434,-1.152259922,-0.553890359,-0.634637557,-0.342567023,-0.989148853,-0.840144475,-0.855589825,-0.835067353,-1.099702587,-1.057840558,-0.88536186,-1.046533168,-1.120800474,-0.72629133,-1.008003861,-0.386480648,-0.978342433,-0.662487081,-0.963257063
ACH-000986,-0.77174891,-1.17393451,-0.667499544,-1.062117236,-0.965989098,-1.143790476,-0.96135881,-0.683355305,-0.781987815,-0.841519714,-0.882065234,-1.022500452,-0.708565487,-0.836307916,-0.937207396,-1.14998896,-1.064076418,-1.050381834,-0.947042688,-0.680259035,-0.783684746,-0.788693615,-0.819104906,-0.745647169,-0.958015385,-0.870722442,-0.708009165,-0.749176651
ACH-000988,-0.538232362,-0.622870157,-1.087855506,-0.978618134,-0.936086479,-0.662027849,-1.758210562,-0.55110532,-0.705492707,-0.889535696,-0.846945934,-0.625700973,-0.433235827,-0.678070406,-0.855493523,-1.045602032,-1.000694843,-1.143640277,-0.944886065,-0.832181125,-0.82134139,-0.781058606,-0.948021141,-0.87358971,-0.758111741,-1.083824534,-0.696194018,-1.022104536
ACH-000993,-0.435675119,-0.839970301,-1.018049563,-0.689505946,-0.749663729,-0.618701382,-0.262393565,-0.477999558,-0.684947057,-0.879842535,-0.644239497,-0.99281383,-0.842721913,-0.881635894,-0.834707179,-0.71718467,-0.731938058,-1.134002716,-1.011938215,-0.848701766,-0.932835885,-0.756486357,-0.771105347,-0.703495213,-0.957669855,-1.057045853,-0.978562276,-1.009311066
ACH-000994,-0.701413583,-0.591628383,-0.414027168,-0.75981217,-1.050651025,-0.592647813,-0.105570427,-0.47554161,-0.876716069,-0.948248942,-0.723679867,-0.754946547,-0.713942568,-0.833326303,-1.04719065,-1.084729341,-0.9123875,-0.678095506,-0.87557697,-0.836948461,-1.000347873,-0.709206596,-0.768907809,-0.877283081,-1.321176186,-0.951995095,-0.832245707,-1.04011472
ACH-000996,-0.495383974,-0.980352656,-1.025436256,-0.949230728,-0.718195551,-0.417817054,-0.559958076,-0.571740694,-0.645971259,-0.962078514,-0.642111328,-0.776855607,-1.111582739,-0.76980528,-0.856376214,-0.900243429,-0.77356196,-1.179444496,-1.264504265,-0.715067852,-0.942444458,-0.618942336,-0.430967536,-0.783171422,-1.226155262,-0.405095638,-0.819446688,-1.133102171
ACH-001001,-0.897095375,-0.941314314,-0.580667735,-0.68278307,-0.903491304,-0.179534805,-0.331769877,-0.465789252,-0.727301052,-0.805491765,-0.874512222,-0.324052533,-0.692638558,-0.972161843,-0.929405301,-1.241054646,-0.203874467,-1.108942637,-1.207913911,-0.754620497,-0.816221077,-0.696957324,-0.238311273,-0.70779608,-1.294538792,-0.378133705,-0.560491685,-0.505678628
ACH-001020,-0.870400097,-0.411591003,-0.402360218,-0.385180171,-0.22190951,-0.801375634,-0.911828208,-0.607247631,-0.802751125,-1.194427182,-0.443621652,-0.51254155,-0.757552045,-0.80859106,-0.438977315,-0.832852619,-0.080724723,-0.606787267,-1.243366267,-1.022909677,-1.200621598,-0.966316655,-0.232572271,-0.790934783,-0.781338004,-0.754558382,-0.395993055,-0.793895613
ACH-001028,-1.012635174,-0.864744408,-0.902125967,-0.671158555,-0.622503278,-0.845332796,-1.192576293,-0.440103538,-0.754807695,-0.6685444,-0.784548357,-0.747387832,-1.148770474,-0.899765974,-1.17403874,-1.26986844,-0.784663222,-0.788029278,-0.850236599,-0.940758716,-0.905365798,-0.953058254,-0.927738109,-0.195036967,-0.371183892,-0.873039977,-0.691144705,-0.82232892
ACH-001031,-0.462216588,-0.597791047,-0.868414017,-0.550286058,-0.77586051,-0.214653561,-1.082304021,-0.923769154,-0.853650465,-0.87054416,-0.898997779,-0.075319767,-1.198942161,-0.786101459,-1.030786564,-0.744597525,-0.524734577,-0.759816052,-0.918190678,-0.784909185,-0.762581066,-0.998002598,-1.090854539,-0.697532278,-0.596924284,-1.046501666,-0.762692431,-1.026651298
ACH-001033,-0.890561725,-0.911476897,-0.728608454,-1.507233345,-0.973545084,-0.798561408,-0.093653374,-0.273187225,-0.828061864,-1.000466484,-0.702179005,-0.374581093,-0.473231028,-0.940697239,-0.858158384,-0.812187729,-0.885846771,-1.264927381,-0.709536975,-1.061288876,-0.975574679,-1.002447655,-0.413990276,-0.801125409,-0.803483668,-0.854072937,-0.688273125,-0.371907504
ACH-001038,-0.674858343,-0.587988016,-0.84561502,-0.927795632,-0.614585421,-0.45389935,-1.407433237,-0.681880946,-0.653774947,-0.51439011,-1.015377387,-0.858172609,-0.592161975,-0.834082418,-0.727723528,-1.250825075,-0.849335459,-0.887704473,-1.193509851,-1.047469133,-0.807070011,-0.405204865,-0.910938141,-0.771669206,-0.330330949,-0.678921924,-0.834036588,-0.875178749
ACH-001048,-0.89454307,-0.595926044,-0.690978754,-0.63534587,-0.787964534,-0.627725668,-0.248342275,-0.838309575,-0.778461449,-0.886823987,-0.643585662,-0.963607465,-0.452552951,-0.834552773,-0.832648623,-1.024048857,0.161439935,-0.955772057,-0.765385313,-0.949993955,-0.824732239,-0.913373073,-0.414898025,-0.424420459,-1.140546694,-0.920828363,-0.710075391,-0.700632523
ACH-001050,-0.3701041,-0.748025095,-0.921706691,-0.705144931,-0.840589948,-0.744858412,-0.607033338,-1.111379669,-0.664842466,-0.655672086,-0.694131211,-0.920811389,-1.236402502,-0.882434135,-0.932102868,-1.246325567,-1.069447299,-1.096984226,-0.867110626,-0.838280423,-0.928988117,-0.754359204,-1.11716933,-1.04978468,-1.29467805,-0.928980479,-0.524144638,-0.755223748
ACH-001053,-1.029784597,-0.943458907,-1.155244856,-0.580413257,-0.492052048,-1.494893613,-0.463227167,-0.872080018,-0.847085765,-0.906908837,-0.482354595,-0.307797026,-0.37784534,-0.744019329,-0.553110055,-0.956278098,-1.072331531,-0.69517302,-0.91098979,-0.864871552,-0.541801976,-0.67038403,-0.696562008,-0.594942341,-1.053630886,-0.642596607,-0.597343898,-0.80577286
ACH-001054,-0.813954942,-1.127173976,-0.804885138,-0.750306354,-0.671752841,-1.438464094,-0.492280536,-1.071346512,-0.826173729,-0.795748512,-0.585593105,-0.495392972,-0.729009433,-0.580926626,-0.943999506,-1.003295488,-1.030107284,-0.620862306,-0.700739232,-0.725882398,-0.765052935,-0.698126773,-0.979887615,-0.735480924,-0.980758699,-0.785501444,-0.906141413,-0.81025046
ACH-001061,NA,-0.709284806,-0.870287592,-0.649315404,NA,-1.015235536,NA,-0.979857102,NA,NA,-0.745049897,-1.099011395,NA,-0.888858075,NA,NA,NA,NA,NA,-0.787448731,NA,NA,-0.672379885,-0.76331238,-1.114708145,-0.725214713,-0.875135106,-0.741831652
ACH-001067,-0.832846318,-0.777069713,-0.814884923,-0.775167952,-0.684532025,-0.524529677,-0.738069604,-0.602642131,-0.933270322,-0.748062982,-0.807283482,-0.780395492,-0.98494101,-0.626096249,-0.802467933,-0.988184518,-0.716290155,-0.786166278,-0.920802111,-0.768845727,-0.857371771,-0.726428433,-0.901159355,-0.791628752,-1.328334904,-0.562185312,-0.885364527,-0.419302115
ACH-001075,-0.138518,-0.731237269,-0.591709927,-0.653936419,-0.559104808,-0.375748034,-0.413651571,-0.340699239,-0.861541309,-0.603866854,-0.827571482,-0.70693219,-0.726013504,-0.653466641,-1.06542185,-0.70213935,-0.883839502,-0.730273988,-0.676864325,-0.715916455,-0.854610117,-1.089913467,-0.558839174,-0.933453088,-1.111770071,-0.890710964,-0.944928872,-1.146432887
ACH-001096,-0.931743545,-0.902932857,-0.928007295,-0.847908691,-0.923923221,-0.81183327,-1.142898406,-0.997287994,-0.788567859,-0.509756247,-0.929037368,-0.764113609,-0.295944525,-0.758521188,-1.052891591,-0.934899618,-1.063941798,-0.871767363,-0.941739466,-0.757355461,-0.892427313,-0.66137349,-0.822682022,-0.7390357,-0.38358611,-0.902724754,-0.794534487,-0.878368978
ACH-001134,-0.676871887,-0.963867612,-0.728640876,-1.020341516,-0.844750424,-1.050682325,-0.476772414,-0.594029827,-0.832576901,-0.660812527,-0.651594046,-0.470855545,-1.137032156,-0.516287092,-0.783993403,-0.786953172,-0.6403672,-1.279889684,-0.888078192,-0.793987703,-1.092330651,-0.798265865,-0.685242084,-0.765686404,-1.239227203,-0.393123424,-0.797848863,-0.943470714
ACH-001151,-0.457461427,-0.992092066,-0.772852849,-0.991574981,-0.84894806,-1.094350568,-0.459296566,-0.657038801,-0.758503447,-1.10797784,-0.707588067,-0.702263696,-0.652767831,-0.662682566,-0.982713791,-1.356890403,-0.556707061,-1.078666123,-1.101526801,-0.747574868,-0.982213658,-0.934711598,-0.667498605,-0.938301631,-0.410472862,-1.016876187,-0.860055543,-0.869760717
ACH-001163,-0.610418133,-0.898246733,-0.613439692,-0.597138118,-0.460661305,-1.110421757,-0.444338031,-0.686979802,-0.72960933,-0.834317324,-0.768589191,-0.84404333,-1.393349413,-0.910103386,-0.696219728,-0.495997784,-0.558656387,-0.79229652,-0.933369637,-0.861130879,-0.946890916,-0.598343657,-0.257089512,-0.98937877,-1.202457833,-0.366939665,-0.773499195,-0.771275354
ACH-001164,-0.818956822,-0.851712436,-0.307029181,-0.980237226,-0.855038558,-0.659848666,-0.880828731,-0.595342462,-1.00083066,-0.763491984,-0.687856777,-0.922167341,-0.683177187,-0.536389635,-0.890485005,-0.94329699,-0.38050591,-0.742686905,-0.924617455,-0.776343066,-1.013262065,-0.595745884,-0.682297162,-0.649348443,-0.895516011,-0.709477159,-0.643834392,-0.881030886
ACH-001173,-1.190090071,-0.78262485,-0.628677217,-0.696437915,-0.600771892,-0.26459452,-1.122827486,-0.449353793,-0.67813315,-0.870791253,-0.955795178,-0.606541829,-0.524498723,-0.81783484,-0.855887391,-1.028856612,0.055683335,-1.199297846,-0.850490248,-0.816803881,-0.822456195,-0.61590757,-0.348705996,-0.62316356,-1.029228043,-0.626664557,-0.544199202,-0.748149634
ACH-001183,-0.512569554,-1.037463829,-0.905047091,-0.751798571,-0.7501267,-0.315977475,-1.139340711,-0.472094191,-0.811669619,-0.904956011,-0.865517761,-0.882355826,-0.250262139,-0.641211594,-1.189493757,-1.03904417,-0.970750449,-0.958830484,-0.960012824,-0.564304997,-0.909723226,-0.939121523,-0.858205826,-0.680275696,-0.964568831,-0.818165982,-0.959836791,-0.937997493
